Country,Year,Value
Bermuda,1977,8.515131086
Bermuda,1976,8.822857143
Bermuda,1975,8.648584906
Bermuda,1974,8.30911985
Bermuda,1973,7.906542751
Bermuda,1972,4.668321033
Bermuda,1971,4.231153846
Bermuda,1970,4.133709091
Bermuda,1969,3.667
Bermuda,1968,4.220509434
Bermuda,1967,4.090115385
Bermuda,1966,3.954607843
Bermuda,1965,3.586487026
Bermuda,1964,4.124437628
Bermuda,1963,3.151928721
Bermuda,1962,3.383712446
Bermuda,1961,3.868483516
Bermuda,1960,3.551373874
Bhutan,2011,0.766205619
Bhutan,2010,0.677145031
Bhutan,2009,0.549145981
Bhutan,2008,0.606778515
Bhutan,2007,0.575767714
Bhutan,2006,0.588329935
Bhutan,2005,0.608197947
Bhutan,2004,0.485668561
Bhutan,2003,0.612679529
Bhutan,2002,0.698568399
Bhutan,2001,0.669271192
Bhutan,2000,0.708458366
Bhutan,1999,0.702122771
Bhutan,1998,0.721706972
Bhutan,1997,0.760266991
Bhutan,1996,0.594017686
Bhutan,1995,0.489993063
Bhutan,1994,0.415904353
Bhutan,1993,0.360447299
Bhutan,1992,0.409693515
Bhutan,1991,0.349775005
Bhutan,1990,0.239670965
Bhutan,1989,0.117779869
Bhutan,1988,0.212757316
Bhutan,1987,0.204961753
Bhutan,1986,0.113611249
Bhutan,1985,0.132916143
Bhutan,1984,0.112550013
Bhutan,1983,0.065954868
Bhutan,1982,0.07597638
Bhutan,1981,0.060556233
Bhutan,1980,0.053330295
Bhutan,1979,0.054953069
Bhutan,1978,0.028372764
Bhutan,1977,0.019567717
Bhutan,1976,0.010133697
Bhutan,1975,0.01050277
Bhutan,1974,0.010891745
Bhutan,1973,0.011301681
Bhutan,1972,0.011726445
Bhutan,1971,0.012156352
Bhutan,1970,0.012581616
Bolivia,2011,1.599499039
Bolivia,2010,1.547659087
Bolivia,2009,1.459841011
Bolivia,2008,1.412189336
Bolivia,2007,1.318203858
Bolivia,2006,1.586749065
Bolivia,2005,1.322472482
Bolivia,2004,1.458991452
Bolivia,2003,1.60366373
Bolivia,2002,1.10560774
Bolivia,2001,1.156244814
Bolivia,2000,1.225922572
Bolivia,1999,1.373997368
Bolivia,1998,1.427278992
Bolivia,1997,1.400948435
Bolivia,1996,1.29765447
Bolivia,1995,1.250325769
Bolivia,1994,1.204561642
Bolivia,1993,1.108596111
Bolivia,1992,0.935813472
Bolivia,1991,0.829103981
Bolivia,1990,0.806005065
Bolivia,1989,0.742885591
Bolivia,1988,0.653551374
Bolivia,1987,0.623387096
Bolivia,1986,0.595940954
Bolivia,1985,0.664145932
Bolivia,1984,0.664043162
Bolivia,1983,0.719868684
Bolivia,1982,0.745316773
Bolivia,1981,0.839129259
Bolivia,1980,0.835142834
Bolivia,1979,0.866274904
Bolivia,1978,0.939655385
Bolivia,1977,0.856199953
Bolivia,1976,0.89457664
Bolivia,1975,0.810373151
Bolivia,1974,0.717366156
Bolivia,1973,0.720636406
Bolivia,1972,0.760236181
Bolivia,1971,0.665553985
Bolivia,1970,0.551786663
Bolivia,1969,0.577436614
Bolivia,1968,0.50373838
Bolivia,1967,0.44656968
Bolivia,1966,0.407084848
Bolivia,1965,0.371151111
Bolivia,1964,0.371215692
Bolivia,1963,0.310159434
Bolivia,1962,0.286626494
Bolivia,1961,0.276621295
Bolivia,1960,0.272037723
Bosnia and Herzegovina,2011,6.19665215
Bosnia and Herzegovina,2010,5.513993843
Bosnia and Herzegovina,2009,5.37188996
Bosnia and Herzegovina,2008,5.231546645
Bosnia and Herzegovina,2007,4.580386562
Bosnia and Herzegovina,2006,4.575983248
Bosnia and Herzegovina,2005,4.227205673
Bosnia and Herzegovina,2004,4.080225109
Bosnia and Herzegovina,2003,3.795422854
Bosnia and Herzegovina,2002,3.755251294
Bosnia and Herzegovina,2001,3.516694138
Bosnia and Herzegovina,2000,3.635213155
Bosnia and Herzegovina,1999,2.742215454
Bosnia and Herzegovina,1998,2.805680397
Bosnia and Herzegovina,1997,2.220951782
Bosnia and Herzegovina,1996,1.117234098
Bosnia and Herzegovina,1995,0.883835858
Bosnia and Herzegovina,1994,0.809223407
Bosnia and Herzegovina,1993,0.711941344
Bosnia and Herzegovina,1992,0.961686462
Botswana,2011,2.323345006
Botswana,2010,2.555293381
Botswana,2009,2.192294586
Botswana,2008,2.530551369
Botswana,2007,2.435256168
Botswana,2006,2.450894169
Botswana,2005,2.476794833
Botswana,2004,2.385073131
Botswana,2003,2.355629411
Botswana,2002,2.510108738
Botswana,2001,2.459187385
Botswana,2000,2.462152312
Botswana,1999,2.075658757
Botswana,1998,2.28352892
Botswana,1997,1.951757333
Botswana,1996,1.947449695
Botswana,1995,2.235619565
Botswana,1994,2.270529226
Botswana,1993,2.33165862
Botswana,1992,2.242202248
Botswana,1991,1.513178668
Botswana,1990,1.578617118
Botswana,1989,1.32468337
Botswana,1988,1.243866419
Botswana,1987,1.218726601
Botswana,1986,1.083589813
Botswana,1985,0.979567891
Botswana,1984,0.912973174
Botswana,1983,0.930741765
Botswana,1982,1.028167355
Botswana,1981,0.976141086
Botswana,1980,0.990055514
Botswana,1979,0.982028122
Botswana,1978,0.901553658
Botswana,1977,0.879789546
Botswana,1976,0.695727637
Botswana,1975,0.227506572
Botswana,1974,0.111049282
Botswana,1973,0.067092973
Botswana,1972,0.02974232
Brazil,2011,2.191393564
Brazil,2010,2.113414545
Brazil,2009,1.866522375
Brazil,2008,1.990428942
Brazil,2007,1.884034471
Brazil,2006,1.823133072
Brazil,2005,1.842690495
Brazil,2004,1.815133482
Brazil,2003,1.751490659
Brazil,2002,1.835266279
Brazil,2001,1.891238736
Brazil,2000,1.865808376
Brazil,1999,1.849075569
Brazil,1998,1.831430313
Brazil,1997,1.790103371
Brazil,1996,1.722791601
Brazil,1995,1.587339242
Brazil,1994,1.511002399
Brazil,1993,1.462108834
Brazil,1992,1.420434655
Brazil,1991,1.434312838
Brazil,1990,1.388939574
Brazil,1989,1.448050239
Brazil,1988,1.442390789
Brazil,1987,1.456991513
Brazil,1986,1.424006917
Brazil,1985,1.32456548
Brazil,1984,1.260216376
Brazil,1983,1.271861926
Brazil,1982,1.3445549
Brazil,1981,1.373270556
Brazil,1980,1.531021008
Brazil,1979,1.578013854
Brazil,1978,1.518254074
Brazil,1977,1.432295134
Brazil,1976,1.396830539
Brazil,1975,1.394106345
Brazil,1974,1.355330722
Brazil,1973,1.282056059
Brazil,1972,1.134051462
Brazil,1971,1.043022036
Brazil,1970,0.976861083
Brazil,1969,0.90094202
Brazil,1968,0.848797467
Brazil,1967,0.744966531
Brazil,1966,0.743447849
Brazil,1965,0.67037227
Brazil,1964,0.694000898
Brazil,1963,0.700749314
Brazil,1962,0.697280743
Brazil,1961,0.658624758
Brazil,1960,0.647067792
Brunei Darussalam,2011,24.39201338
Brunei Darussalam,2010,21.8732221
Brunei Darussalam,2009,22.14902862
Brunei Darussalam,2008,26.33827137
Brunei Darussalam,2007,24.17840939
Brunei Darussalam,2006,11.60411517
Brunei Darussalam,2005,12.76750606
Brunei Darussalam,2004,13.62882766
Brunei Darussalam,2003,13.95225957
Brunei Darussalam,2002,14.13904591
Brunei Darussalam,2001,17.06902045
Brunei Darussalam,2000,18.47067348
Brunei Darussalam,1999,13.06844095
Brunei Darussalam,1998,17.57856618
Brunei Darussalam,1997,17.30822674
Brunei Darussalam,1996,17.095345
Brunei Darussalam,1995,17.27782109
Brunei Darussalam,1994,17.40218424
Brunei Darussalam,1993,18.85171799
Brunei Darussalam,1992,20.23672649
Brunei Darussalam,1991,20.98678342
Brunei Darussalam,1990,24.17654774
Brunei Darussalam,1989,25.41694496
Brunei Darussalam,1988,23.55037281
Brunei Darussalam,1987,14.06320451
Brunei Darussalam,1986,10.02192069
Brunei Darussalam,1985,11.63975629
Brunei Darussalam,1984,8.842337005
Brunei Darussalam,1983,12.82988437
Brunei Darussalam,1982,10.21089822
Brunei Darussalam,1981,7.384234895
Brunei Darussalam,1980,35.65247051
Brunei Darussalam,1979,39.83351536
Brunei Darussalam,1978,52.90359676
Brunei Darussalam,1977,36.79108994
Brunei Darussalam,1976,36.01609847
Brunei Darussalam,1975,44.03620047
Brunei Darussalam,1974,53.0117167
Brunei Darussalam,1973,67.41254972
Brunei Darussalam,1972,66.7028117
Brunei Darussalam,1971,55.39030033
Brunei Darussalam,1970,63.28895621
Brunei Darussalam,1969,3.937122099
Brunei Darussalam,1968,3.630508733
Brunei Darussalam,1967,3.905218317
Brunei Darussalam,1966,4.573085156
Brunei Darussalam,1965,3.254786637
Brunei Darussalam,1964,3.482288912
Brunei Darussalam,1963,3.798174052
Brunei Darussalam,1962,4.133421872
Brunei Darussalam,1961,3.552009056
Brunei Darussalam,1960,4.078179041
Bulgaria,2011,6.71438251
Bulgaria,2010,5.966883548
Bulgaria,2009,5.729715977
Bulgaria,2008,6.778939404
Bulgaria,2007,6.916687364
Bulgaria,2006,6.357101164
Bulgaria,2005,6.18991912
Bulgaria,2004,6.012888437
Bulgaria,2003,6.046861677
Bulgaria,2002,5.672606662
Bulgaria,2001,5.792010306
Bulgaria,2000,5.328034342
Bulgaria,1999,5.356718076
Bulgaria,1998,5.934325293
Bulgaria,1997,6.209849583
Bulgaria,1996,6.763241038
Bulgaria,1995,6.900326395
Bulgaria,1994,6.436235483
Bulgaria,1993,8.035332854
Bulgaria,1992,6.376764779
Bulgaria,1991,6.73939778
Bulgaria,1990,8.690224309
Bulgaria,1989,9.771261867
Bulgaria,1988,9.718843491
Bulgaria,1987,10.214134
Bulgaria,1986,10.21729994
Bulgaria,1985,9.992783476
Bulgaria,1984,9.749961471
Bulgaria,1983,10.10833662
Bulgaria,1982,10.10727531
Bulgaria,1981,9.03643153
Bulgaria,1980,8.744238667
Bulgaria,1979,8.968132006
Bulgaria,1978,9.236529547
Bulgaria,1977,8.628766462
Bulgaria,1976,8.347946173
Bulgaria,1975,8.377877479
Bulgaria,1974,8.210958036
Bulgaria,1973,7.983550221
Bulgaria,1972,7.715656701
Bulgaria,1971,7.532552676
Bulgaria,1970,7.213424372
Bulgaria,1969,7.869932816
Bulgaria,1968,7.112214403
Bulgaria,1967,6.638369161
Bulgaria,1966,5.905436715
Bulgaria,1965,5.645651942
Bulgaria,1964,5.262987916
Bulgaria,1963,4.259780927
Bulgaria,1962,3.835891818
Bulgaria,1961,3.269920074
Bulgaria,1960,2.833901121
Burkina Faso,2011,0.11998056
Burkina Faso,2010,0.1076731
Burkina Faso,2009,0.109774087
Burkina Faso,2008,0.115427271
Burkina Faso,2007,0.115429246
Burkina Faso,2006,0.098340164
Burkina Faso,2005,0.083875351
Burkina Faso,2004,0.084722421
Burkina Faso,2003,0.085214387
Burkina Faso,2002,0.081747564
Burkina Faso,2001,0.08351019
Burkina Faso,2000,0.089716835
Burkina Faso,1999,0.082550446
Burkina Faso,1998,0.07856119
Burkina Faso,1997,0.075638155
Burkina Faso,1996,0.068229445
Burkina Faso,1995,0.062147146
Burkina Faso,1994,0.065745056
Burkina Faso,1993,0.06564342
Burkina Faso,1992,0.067840823
Burkina Faso,1991,0.069287377
Burkina Faso,1990,0.066589241
Burkina Faso,1989,0.095737151
Burkina Faso,1988,0.06626337
Burkina Faso,1987,0.063518694
Burkina Faso,1986,0.060571905
Burkina Faso,1985,0.061686779
Burkina Faso,1984,0.061836929
Burkina Faso,1983,0.080923788
Burkina Faso,1982,0.080427272
Burkina Faso,1981,0.079795475
Burkina Faso,1980,0.063420218
Burkina Faso,1979,0.061009863
Burkina Faso,1978,0.053341694
Burkina Faso,1977,0.038968347
Burkina Faso,1976,0.033314914
Burkina Faso,1975,0.035749173
Burkina Faso,1974,0.033998428
Burkina Faso,1973,0.028443195
Burkina Faso,1972,0.027698414
Burkina Faso,1971,0.026268923
Burkina Faso,1970,0.025426355
Burkina Faso,1969,0.021889876
Burkina Faso,1968,0.018894966
Burkina Faso,1967,0.019216847
Burkina Faso,1966,0.019533659
Burkina Faso,1965,0.019841275
Burkina Faso,1964,0.021575276
Burkina Faso,1963,0.017504214
Burkina Faso,1962,0.01700312
Burkina Faso,1961,0.018729909
Burkina Faso,1960,0.009111897
Burundi,2011,0.021349926
Burundi,2010,0.020542078
Burundi,2009,0.020867637
Burundi,2008,0.021615102
Burundi,2007,0.02196433
Burundi,2006,0.022756803
Burundi,2005,0.019411377
Burundi,2004,0.025845471
Burundi,2003,0.021800204
Burundi,2002,0.029705089
Burundi,2001,0.029561001
Burundi,2000,0.042809203
Burundi,1999,0.043182164
Burundi,1998,0.045049693
Burundi,1997,0.047405324
Burundi,1996,0.05037235
Burundi,1995,0.051722143
Burundi,1994,0.054400843
Burundi,1993,0.054214014
Burundi,1992,0.052251256
Burundi,1991,0.058575946
Burundi,1990,0.052263073
Burundi,1989,0.055127945
Burundi,1988,0.048577138
Burundi,1987,0.052400265
Burundi,1986,0.049027749
Burundi,1985,0.048388881
Burundi,1984,0.047575832
Burundi,1983,0.045769938
Burundi,1982,0.036172651
Burundi,1981,0.037191783
Burundi,1980,0.035545483
Burundi,1979,0.027372978
Burundi,1978,0.026207124
Burundi,1977,0.025881431
Burundi,1976,0.023502041
Burundi,1975,0.020942939
Burundi,1974,0.02529766
Burundi,1973,0.020469155
Burundi,1972,0.020674675
Burundi,1971,0.020908925
Burundi,1970,0.018032098
Burundi,1969,0.021615415
Burundi,1968,0.016581181
Burundi,1967,0.014735443
Burundi,1966,0.015115038
Burundi,1965,0.011909579
Burundi,1964,0.015827251
Burundi,1963,0.016154716
Burundi,1962,0.015202573
Cambodia,2011,0.308073152
Cambodia,2010,0.291550731
Cambodia,2009,0.292181175
Cambodia,2008,0.285282402
Cambodia,2007,0.253749445
Cambodia,2006,0.221776426
Cambodia,2005,0.20840142
Cambodia,2004,0.186533458
Cambodia,2003,0.184469651
Cambodia,2002,0.174068505
Cambodia,2001,0.180862682
Cambodia,2000,0.162037088
Cambodia,1999,0.158936147
Cambodia,1998,0.167576557
Cambodia,1997,0.135829991
Cambodia,1996,0.146717767
Cambodia,1995,0.145041558
Cambodia,1994,0.052055609
Cambodia,1993,0.047637216
Cambodia,1992,0.049352754
Cambodia,1991,0.049556143
Cambodia,1990,0.050066401
Cambodia,1989,0.051703836
Cambodia,1988,0.053269776
Cambodia,1987,0.053033397
Cambodia,1986,0.054155043
Cambodia,1985,0.053988698
Cambodia,1984,0.054943598
Cambodia,1983,0.050957882
Cambodia,1982,0.048576159
Cambodia,1981,0.044386095
Cambodia,1980,0.042574537
Cambodia,1979,0.004317227
Cambodia,1978,0.007352358
Cambodia,1977,0.010155011
Cambodia,1976,0.009868795
Cambodia,1975,0.00971135
Cambodia,1974,0.009699027
Cambodia,1973,0.017162674
Cambodia,1972,0.016006194
Cambodia,1971,0.034788767
Cambodia,1970,0.167104683
Cambodia,1969,0.19498466
Cambodia,1968,0.072309173
Cambodia,1967,0.062436039
Cambodia,1966,0.071236379
Cambodia,1965,0.062371699
Cambodia,1964,0.053880369
Cambodia,1963,0.062885194
Cambodia,1962,0.051110592
Cambodia,1961,0.048708101
Cambodia,1960,0.041012378
Cameroon,2011,0.268091793
Cameroon,2010,0.325727347
Cameroon,2009,0.332458227
Cameroon,2008,0.283310454
Cameroon,2007,0.305805976
Cameroon,2006,0.207631788
Cameroon,2005,0.20391329
Cameroon,2004,0.223952228
Cameroon,2003,0.220421346
Cameroon,2002,0.203680529
Cameroon,2001,0.209262636
Cameroon,2000,0.215493084
Cameroon,1999,0.198545221
Cameroon,1998,0.212370347
Cameroon,1997,0.218624577
Cameroon,1996,0.321437704
Cameroon,1995,0.313270864
Cameroon,1994,0.281789095
Cameroon,1993,0.295997525
Cameroon,1992,0.296586888
Cameroon,1991,0.08938642
Cameroon,1990,0.144002179
Cameroon,1989,0.651905547
Cameroon,1988,0.194470042
Cameroon,1987,0.168200107
Cameroon,1986,0.187436983
Cameroon,1985,0.623818598
Cameroon,1984,0.601530825
Cameroon,1983,0.674434462
Cameroon,1982,0.669143785
Cameroon,1981,0.580668865
Cameroon,1980,0.43722594
Cameroon,1979,0.210964199
Cameroon,1978,0.237627774
Cameroon,1977,0.191235906
Cameroon,1976,0.137290785
Cameroon,1975,0.150182114
Cameroon,1974,0.129543206
Cameroon,1973,0.122602408
Cameroon,1972,0.120787752
Cameroon,1971,0.116624672
Cameroon,1970,0.094234398
Cameroon,1969,0.086668255
Cameroon,1968,0.078613276
Cameroon,1967,0.072981015
Cameroon,1966,0.056222241
Cameroon,1965,0.052056133
Cameroon,1964,0.057664585
Cameroon,1963,0.052576832
Cameroon,1962,0.051788526
Cameroon,1961,0.051577046
Cameroon,1960,0.050613584
Canada,2011,14.13581338
Canada,2010,14.58905354
Canada,2009,15.08909766
Canada,2008,16.36616459
Canada,2007,17.05189953
Canada,2006,16.89360819
Canada,2005,17.42608062
Canada,2004,17.26361022
Canada,2003,17.46386176
Canada,2002,16.55937785
Canada,2001,16.98502952
Canada,2000,17.37045161
Canada,1999,16.90086481
Canada,1998,16.74353274
Canada,1997,16.4937471
Canada,1996,16.15885457
Canada,1995,15.92722736
Canada,1994,15.6965288
Canada,1993,15.45655467
Canada,1992,15.44932016
Canada,1991,15.14925974
Canada,1990,15.65907038
Canada,1989,16.92078279
Canada,1988,16.95682428
Canada,1987,16.24667458
Canada,1986,15.45768406
Canada,1985,16.27010385
Canada,1984,16.55885484
Canada,1983,16.0546492
Canada,1982,16.45944925
Canada,1981,17.26921369
Canada,1980,18.02276896
Canada,1979,18.2093278
Canada,1978,17.30306507
Canada,1977,17.15211666
Canada,1976,16.97924845
Canada,1975,17.11161334
Canada,1974,17.12344306
Canada,1973,17.05995183
Canada,1972,17.329425
Canada,1971,16.29009027
Canada,1970,16.01414875
Canada,1969,14.61864861
Canada,1968,14.6326452
Canada,1967,13.8103546
Canada,1966,12.93491815
Canada,1965,12.81400147
Canada,1964,12.3053704
Canada,1963,11.1321024
Canada,1962,11.13062748
Canada,1961,10.62789765
Canada,1960,10.77084729
Cape Verde,2011,0.859061433
Cape Verde,2010,0.598231164
Cape Verde,2009,0.625391176
Cape Verde,2008,0.591177784
Cape Verde,2007,0.769548992
Cape Verde,2006,0.644052983
Cape Verde,2005,0.618610614
Cape Verde,2004,0.562968965
Cape Verde,2003,0.546869833
Cape Verde,2002,0.539506276
Cape Verde,2001,0.467230869
Cape Verde,2000,0.426262203
Cape Verde,1999,0.401207237
Cape Verde,1998,0.366801307
Cape Verde,1997,0.348978173
Cape Verde,1996,0.348794017
Cape Verde,1995,0.292111647
Cape Verde,1994,0.290445476
Cape Verde,1993,0.278690527
Cape Verde,1992,0.286426035
Cape Verde,1991,0.262433944
Cape Verde,1990,0.257894367
Cape Verde,1989,0.241197346
Cape Verde,1988,0.223012154
Cape Verde,1987,0.249015347
Cape Verde,1986,0.183831984
Cape Verde,1985,0.268622442
Cape Verde,1984,0.27361144
Cape Verde,1983,0.121353922
Cape Verde,1982,0.123855427
Cape Verde,1981,0.113635738
Cape Verde,1980,0.423709467
Cape Verde,1979,0.885638685
Cape Verde,1978,0.751456038
Cape Verde,1977,0.292849909
Cape Verde,1976,0.268031064
Cape Verde,1975,0.282516739
Cape Verde,1974,0.242215853
Cape Verde,1973,0.228171633
Cape Verde,1972,0.187510044
Cape Verde,1971,0.134296272
Cape Verde,1970,0.135715793
Cape Verde,1969,0.138437435
Cape Verde,1968,0.113935948
Cape Verde,1967,0.07371358
Cape Verde,1966,0.091764853
Cape Verde,1965,0.110916185
Cape Verde,1964,0.131049702
Cape Verde,1963,0.067621581
Cape Verde,1962,0.086950955
Cape Verde,1961,0.106827606
Cape Verde,1960,0.108750667
Caribbean small states,2011,9.692960268
Caribbean small states,2010,10.00450459
Caribbean small states,2009,9.758620381
Caribbean small states,2008,9.97153272
Caribbean small states,2007,10.53809135
Caribbean small states,2006,10.04397244
Caribbean small states,2005,7.365015007
Caribbean small states,2004,7.632204092
Caribbean small states,2003,7.172951984
Caribbean small states,2002,7.029122882
Caribbean small states,2001,6.852068369
Caribbean small states,2000,6.617365659
Caribbean small states,1999,6.412988877
Caribbean small states,1998,5.846830975
Caribbean small states,1997,5.923377575
Caribbean small states,1996,6.325386
Caribbean small states,1995,6.181267809
Caribbean small states,1994,5.832355731
Caribbean small states,1993,5.338671191
Caribbean small states,1992,5.987489229
Caribbean small states,1991,6.094622091
Caribbean small states,1990,5.367885842
Caribbean small states,1989,5.050166933
Caribbean small states,1988,4.611632843
Caribbean small states,1987,4.986687345
Caribbean small states,1986,4.783764757
Caribbean small states,1985,5.525586314
Caribbean small states,1984,5.041726847
Caribbean small states,1983,5.053198444
Caribbean small states,1982,5.647432802
Caribbean small states,1981,5.887380304
Caribbean small states,1980,7.098712306
Caribbean small states,1979,6.937333404
Caribbean small states,1978,6.932601354
Caribbean small states,1977,7.292729028
Caribbean small states,1976,6.638567199
Caribbean small states,1975,6.098520354
Caribbean small states,1974,5.758080648
Caribbean small states,1973,6.06101928
Caribbean small states,1972,5.116226028
Caribbean small states,1971,5.072393753
Caribbean small states,1970,4.29292692
Caribbean small states,1969,3.081349133
Caribbean small states,1968,2.940425169
Caribbean small states,1967,2.97559786
Caribbean small states,1966,2.526443802
Caribbean small states,1965,2.598216746
Caribbean small states,1964,2.359684452
Caribbean small states,1963,1.349137365
Caribbean small states,1962,2.703874757
Caribbean small states,1961,2.061488042
Caribbean small states,1960,1.402640778
Cayman Islands,2011,10.30493107
Cayman Islands,2010,10.17344935
Cayman Islands,2009,10.33528599
Cayman Islands,2008,11.22444969
Cayman Islands,2007,11.32581585
Cayman Islands,2006,9.675461741
Cayman Islands,2005,9.879624869
Cayman Islands,2004,9.768536333
Cayman Islands,2003,10.43571863
Cayman Islands,2002,10.4907246
Cayman Islands,2001,10.49721818
Cayman Islands,2000,10.9081924
Cayman Islands,1999,10.59294147
